Daily / Cumulative;Indicator;Date;Event;region;City;Cases
Cumulative;Active cases;2020-03-10;;Asir;Al Madda;0
Cumulative;Active cases;2020-03-10;;Riyadh;Az Zulfi;0
Cumulative;Active cases;2020-03-11;;Eastern Region;Hufof;0
Cumulative;Active cases;2020-03-11;;Mecca;Turbah;0
Cumulative;Active cases;2020-03-11;;Al Bahah;Al Makhwa;0
Cumulative;Active cases;2020-03-11;;Asir;Abha;0
Cumulative;Active cases;2020-03-11;;Al Jouf;Sakakah;0
Cumulative;Active cases;2020-03-11;;Eastern Region;Nairyah;0
Cumulative;Active cases;2020-03-11;;Medina;Medina;0
Cumulative;Active cases;2020-03-11;;Riyadh;Kharj;0
Cumulative;Active cases;2020-03-11;;Jazan;Samtah;0
Cumulative;Active cases;2020-03-11;;Mecca;Hadda;0
Cumulative;Active cases;2020-03-11;;Mecca;Alhadda;0
Cumulative;Active cases;2020-03-11;;Medina;Mahd Al Dhahab;0
Cumulative;Active cases;2020-03-11;;Eastern Region;Khobar;0
Cumulative;Active cases;2020-03-11;;Hail;Ha'il;0
Cumulative;Active cases;2020-03-11;;Medina;Al Ais;0
Cumulative;Active cases;2020-03-11;;Eastern Region;Saihat;0
Cumulative;Active cases;2020-03-11;;Riyadh;Az Zulfi;0
Cumulative;Active cases;2020-03-12;;Eastern Region;Hufof;0
Cumulative;Active cases;2020-03-12;;Al Bahah;Al Makhwa;0
Cumulative;Active cases;2020-03-12;;Al Jouf;Domat Al Jandal;0
Cumulative;Active cases;2020-03-12;;Riyadh;Muzahmiya;0
Cumulative;Active cases;2020-03-12;;Riyadh;Sajer;0
Cumulative;Active cases;2020-03-12;;Qassim;Al Bukayriyah;0
Cumulative;Active cases;2020-03-12;;Qassim;Al Mithnab;0
Cumulative;Active cases;2020-03-12;;Eastern Region;Al Mubarraz;0
Cumulative;Active cases;2020-03-12;;Jazan;Samtah;0
Cumulative;Active cases;2020-03-12;;Mecca;Hadda;0
Cumulative;Active cases;2020-03-12;;Mecca;Alhadda;0
Cumulative;Active cases;2020-03-12;;Eastern Region;Bqeeq;0
Cumulative;Active cases;2020-03-12;;Asir;Muhayil Aseer;0
Cumulative;Active cases;2020-03-12;;Eastern Region;Hafr Al Batin;0
Cumulative;Active cases;2020-03-12;;Tabuk;Al Wajh;0
Cumulative;Active cases;2020-03-12;;Asir;Ahad Rafidah;0
Cumulative;Active cases;2020-03-12;;Eastern Region;Ras Tanura;0
Cumulative;Active cases;2020-03-12;;Asir;Al Majarda;0
Cumulative;Active cases;2020-03-12;;Jazan;Aridah;0
Cumulative;Active cases;2020-03-13;;Riyadh;Wadi Addawasir;0
Cumulative;Active cases;2020-03-13;;Qassim;Buraydah;0
Cumulative;Active cases;2020-03-13;;Najran;Sharorah;0
Cumulative;Active cases;2020-03-13;;Qassim;Ar Rass;0
Cumulative;Active cases;2020-03-13;;Qassim;Unayzah;0
Cumulative;Active cases;2020-03-13;;Al Bahah;Al Makhwa;0
Cumulative;Active cases;2020-03-13;;Jazan;Samtah;0
Cumulative;Active cases;2020-03-13;;Mecca;Hadda;0
Cumulative;Active cases;2020-03-13;;Riyadh;Howtat Sudair;0
Cumulative;Active cases;2020-03-13;;Eastern Region;Bqeeq;0
Cumulative;Active cases;2020-03-13;;Mecca;Alqarei;0
Cumulative;Active cases;2020-03-13;;Al Bahah;Al Aqiq;0
Cumulative;Active cases;2020-03-13;;Mecca;Al Khurma;0
Cumulative;Active cases;2020-03-13;;Tabuk;Qurayyat;0
Cumulative;Active cases;2020-03-13;;Asir;Ahad Rafidah;0
Cumulative;Active cases;2020-03-13;;Northern Borders;Rafha;0
Cumulative;Active cases;2020-03-13;;Mecca;Bani Malek;0
Cumulative;Active cases;2020-03-13;;Eastern Region;Dahran;0
Cumulative;Active cases;2020-03-13;;Tabuk;Duba;0
Cumulative;Active cases;2020-03-13;;Mecca;Al Muwayh;0
Cumulative;Active cases;2020-03-14;;Mecca;Rabigh;0
Cumulative;Active cases;2020-03-14;;Northern Borders;Arar;0
Cumulative;Active cases;2020-03-14;;Najran;Sharorah;0
Cumulative;Active cases;2020-03-14;;Riyadh;Muzahmiya;0
Cumulative;Active cases;2020-03-14;;Asir;Abha;0
Cumulative;Active cases;2020-03-14;;Mecca;Umm Aldoom;0
Cumulative;Active cases;2020-03-14;;Riyadh;Kharj;0
Cumulative;Active cases;2020-03-14;;Qassim;Riyadh Al Khabra;0
Cumulative;Active cases;2020-03-14;;Asir;Bisha;0
Cumulative;Active cases;2020-03-14;;Eastern Region;Bqeeq;0
Cumulative;Active cases;2020-03-14;;Tabuk;Tabuk;0
Cumulative;Active cases;2020-03-14;;Tabuk;Al Wajh;0
Cumulative;Active cases;2020-03-14;;Eastern Region;Ras Tanura;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Riyadh;Al Majmaah;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Qassim;Uqlat as Suqur;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Riyadh;Sajer;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Asir;Abha;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Al Jouf;Sakakah;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Medina;Al Ula;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Hail;Al Shamly;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Medina;Medina;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Riyadh;Kharj;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Eastern Region;Al Jafr;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Mecca;Jeddah;5
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Mecca;Maisan;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Mecca;Taif;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Hail;Ha'il;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Mecca;Al Khurma;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Asir;Ahad Rafidah;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Northern Borders;Rafha;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Eastern Region;Ras Tanura;0
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Eastern Region;Dahran;3
Cumulative;Active cases;2020-03-15;International flights suspension for 14 days;Mecca;Khulais;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Asir;Sabt Al Alayah;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Al Jouf;Tabarjal;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Medina;Yanbu;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Mecca;Mecca;50
Cumulative;Active cases;2020-03-16;Gov / private suspension;Medina;Medina;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Qassim;Al Hanakia;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Total;Total;127
Cumulative;Active cases;2020-03-16;Gov / private suspension;Eastern Region;Bqeeq;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Hail;Ha'il;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Jazan;Sabya;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Tabuk;Tabuk;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Medina;Al Ais;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Asir;Thurayban;0
Cumulative;Active cases;2020-03-16;Gov / private suspension;Asir;Al Madda;0
Cumulative;Active cases;2020-03-17;;Mecca;Rabigh;0
Cumulative;Active cases;2020-03-17;;Qassim;Unayzah;0
Cumulative;Active cases;2020-03-17;;Riyadh;Muzahmiya;0
Cumulative;Active cases;2020-03-17;;Al Bahah;Al Bahah;0
Cumulative;Active cases;2020-03-17;;Asir;Abha;0
Cumulative;Active cases;2020-03-17;;Mecca;Umm Aldoom;0
Cumulative;Active cases;2020-03-17;;Eastern Region;Al Mubarraz;0
Cumulative;Active cases;2020-03-17;;Riyadh;Howtat Sudair;0
Cumulative;Active cases;2020-03-17;;Mecca;Al Qunfudhah;0
Cumulative;Active cases;2020-03-17;;Najran;Najran;0
Cumulative;Active cases;2020-03-17;;Eastern Region;Khobar;0
Cumulative;Active cases;2020-03-17;;Hail;Ha'il;0
Cumulative;Active cases;2020-03-17;;Mecca;Alqarei;0
Cumulative;Active cases;2020-03-17;;Asir;Thurayban;0
Cumulative;Active cases;2020-03-17;;Tabuk;Qurayyat;0
Cumulative;Active cases;2020-03-17;;Asir;Ahad Rafidah;0
Cumulative;Active cases;2020-03-17;;Riyadh;Az Zulfi;0
Cumulative;Active cases;2020-03-17;;Jazan;Aridah;0
Cumulative;Active cases;2020-03-18;;Asir;Sabt Al Alayah;0
Cumulative;Active cases;2020-03-18;;Medina;Yanbu;0
Cumulative;Active cases;2020-03-18;;Eastern Region;Hufof;2
Cumulative;Active cases;2020-03-18;;Qassim;Ar Rass;0
Cumulative;Active cases;2020-03-18;;Al Jouf;Domat Al Jandal;0
Cumulative;Active cases;2020-03-18;;Riyadh;Al Quwaiiyah;0
Cumulative;Active cases;2020-03-18;;Al Bahah;Al Bahah;0
Cumulative;Active cases;2020-03-18;;Riyadh;Sajer;0
Cumulative;Active cases;2020-03-18;;Mecca;Umm Aldoom;0
Cumulative;Active cases;2020-03-18;;Riyadh;Diriyah;0
Cumulative;Active cases;2020-03-18;;Jazan;Abu Arish;0
Cumulative;Active cases;2020-03-18;;Mecca;Maisan;0
Cumulative;Active cases;2020-03-18;;Mecca;Taif;0
Cumulative;Active cases;2020-03-18;;Jazan;Baish;0
Cumulative;Active cases;2020-03-18;;Mecca;Al Muzaylif;0
Cumulative;Active cases;2020-03-18;;Qassim;Al Badayea;0
Cumulative;Active cases;2020-03-18;;Riyadh;Az Zulfi;0
Cumulative;Active cases;2020-03-19;;Mecca;Turbah;0
Cumulative;Active cases;2020-03-19;;Qassim;Buraydah;0
Cumulative;Active cases;2020-03-19;;Qassim;Unayzah;0
Cumulative;Active cases;2020-03-19;;Al Bahah;Al Makhwa;0
Cumulative;Active cases;2020-03-19;;Riyadh;Riyadh;81
Cumulative;Active cases;2020-03-19;;Eastern Region;Qatif;40
Cumulative;Active cases;2020-03-19;;Eastern Region;Dammam;35
Cumulative;Active cases;2020-03-19;;Qassim;Al Mithnab;0
Cumulative;Active cases;2020-03-19;;Hail;Al Shamly;0
Cumulative;Active cases;2020-03-19;;Qassim;Riyadh Al Khabra;0
Cumulative;Active cases;2020-03-19;;Asir;Khamis Mushait;0
Cumulative;Active cases;2020-03-19;;Total;Total;266
Cumulative;Active cases;2020-03-19;;Mecca;Maisan;0
Cumulative;Active cases;2020-03-19;;Eastern Region;Khobar;0
Cumulative;Active cases;2020-03-19;;Mecca;Taif;0
Cumulative;Active cases;2020-03-19;;Jazan;Jazan;2
Cumulative;Active cases;2020-03-19;;Al Bahah;Al Mandaq;0
Cumulative;Active cases;2020-03-19;;Jazan;Baish;0
Cumulative;Active cases;2020-03-19;;Eastern Region;Khafji;0
Cumulative;Active cases;2020-03-20;;Asir;Sabt Al Alayah;0
Cumulative;Active cases;2020-03-20;;Riyadh;Wadi Addawasir;0
Cumulative;Active cases;2020-03-20;;Al Jouf;Tabarjal;0
Cumulative;Active cases;2020-03-20;;Najran;Sharorah;0
Cumulative;Active cases;2020-03-20;;Qassim;Uqlat as Suqur;0
Cumulative;Active cases;2020-03-20;;Qassim;Unayzah;0
Cumulative;Active cases;2020-03-20;;Al Bahah;Al Makhwa;0
Cumulative;Active cases;2020-03-20;;Riyadh;Muzahmiya;0
Cumulative;Active cases;2020-03-20;;Riyadh;Riyadh;130
Cumulative;Active cases;2020-03-20;;Eastern Region;Al Mubarraz;0
Cumulative;Active cases;2020-03-20;;Eastern Region;Al Jafr;0
Cumulative;Active cases;2020-03-20;;Qassim;Riyadh Al Khabra;0
Cumulative;Active cases;2020-03-20;;Jazan;Abu Arish;0
Cumulative;Active cases;2020-03-20;;Asir;Bisha;1
Cumulative;Active cases;2020-03-20;;Hail;Ha'il;0
Cumulative;Active cases;2020-03-20;;Asir;Muhayil Aseer;1
Cumulative;Active cases;2020-03-20;;Jazan;Jazan;2
Cumulative;Active cases;2020-03-20;;Al Bahah;Baljurashi;0
Cumulative;Active cases;2020-03-20;;Eastern Region;Khafji;0
Cumulative;Active cases;2020-03-20;;Asir;Al Majarda;0
Cumulative;Active cases;2020-03-20;;Asir;Al Madda;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Riyadh;Wadi Addawasir;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Medina;Wadi Al Fara'a;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Medina;Yanbu;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Riyadh;Howtat Bani Tamim;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Qassim;Uqlat as Suqur;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Al Bahah;Al Makhwa;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Riyadh;Muzahmiya;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Eastern Region;Qatif;41
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Qassim;Al Bukayriyah;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Eastern Region;Jubail;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Riyadh;Kharj;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Jazan;Samtah;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Mecca;Hadda;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Riyadh;Al Duwadimi;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Medina;Mahd Al Dhahab;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Riyadh;Diriyah;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Eastern Region;Bqeeq;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Mecca;Taif;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Hail;Ha'il;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Al Bahah;Al Aqiq;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Jazan;Jazan;2
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Tabuk;Al Wajh;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Tabuk;Qurayyat;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Asir;Al Madda;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Riyadh;Az Zulfi;0
Cumulative;Active cases;2020-03-21;Domestic flights suspension;Jazan;Aridah;0
Cumulative;Active cases;2020-03-22;;Asir;Sabt Al Alayah;0
Cumulative;Active cases;2020-03-22;;Eastern Region;Hufof;9
Cumulative;Active cases;2020-03-22;;Mecca;Adham;0
Cumulative;Active cases;2020-03-22;;Mecca;Turbah;0
Cumulative;Active cases;2020-03-22;;Qassim;Uqlat as Suqur;0
Cumulative;Active cases;2020-03-22;;Qassim;Ar Rass;0
Cumulative;Active cases;2020-03-22;;Al Bahah;Al Makhwa;0
Cumulative;Active cases;2020-03-22;;Al Bahah;Al Bahah;1
